Humidity,Wind Speed (km/h),Visibility (km),Emission Rate,Start Size,UserIntensity
0.76,6.3434,8.3398,7720.0,0.8319999999999999,11.4
0.75,9.5473,7.969500000000001,7625.0,0.825,11.25
0.85,13.8782,16.1,8575.0,0.895,12.75
0.84,12.9122,15.1823,8480.0,0.8879999999999999,12.6
0.82,11.0124,16.1,8290.0,0.8739999999999999,12.299999999999999
0.95,12.236,16.1,9525.0,0.9649999999999999,14.25
0.89,11.7369,14.3934,8955.0,0.923,13.35
0.88,12.075,10.2557,8860.0,0.9159999999999999,13.2
0.92,6.359500000000001,9.8049,9240.0,0.944,13.8
0.92,11.109000000000002,9.8049,9240.0,0.944,13.8
0.93,6.8264000000000005,9.9015,9335.0,0.9510000000000001,13.950000000000001
0.96,11.0929,8.05,9620.0,0.972,14.399999999999999
0.92,10.835300000000002,7.969500000000001,9240.0,0.944,13.8
0.93,10.2074,8.2593,9335.0,0.9510000000000001,13.950000000000001
0.88,14.0553,7.969500000000001,8860.0,0.9159999999999999,13.2
0.88,12.397,9.8049,8860.0,0.9159999999999999,13.2
0.89,12.2843,6.6493,8955.0,0.923,13.35
0.88,9.2414,6.0697,8860.0,0.9159999999999999,13.2
0.81,11.27,6.021400000000001,8195.0,0.867,12.15
0.85,10.1269,6.5849,8575.0,0.895,12.75
0.84,9.3219,5.9731000000000005,8480.0,0.8879999999999999,12.6
0.85,7.824600000000001,5.9248,8575.0,0.895,12.75
0.89,6.118,5.5867,8955.0,0.923,13.35
0.85,11.109000000000002,3.880100000000001,8575.0,0.895,12.75
0.85,9.5795,5.8765,8575.0,0.895,12.75
0.87,13.1859,2.2057,8765.0,0.909,13.05
0.92,11.125100000000002,0.483,9240.0,0.944,13.8
0.92,11.109000000000002,0.6440000000000001,9240.0,0.944,13.8
0.93,11.125100000000002,1.1109,9335.0,0.9510000000000001,13.950000000000001
0.92,9.7405,0.9821,9240.0,0.944,13.8
0.96,11.27,1.0465000000000002,9620.0,0.972,14.399999999999999
0.94,11.1412,1.1914,9430.0,0.958,14.1
0.88,14.49,2.0286,8860.0,0.9159999999999999,13.2
0.88,12.9122,4.4919,8860.0,0.9159999999999999,13.2
0.89,13.9587,3.8962,8955.0,0.923,13.35
0.92,14.49,3.059,9240.0,0.944,13.8
0.85,14.0714,1.9803,8575.0,0.895,12.75
0.96,10.9158,1.3685,9620.0,0.972,14.399999999999999
0.92,14.312900000000004,1.0626000000000002,9240.0,0.944,13.8
0.92,17.3075,1.5617,9240.0,0.944,13.8
0.93,14.007,1.9159,9335.0,0.9510000000000001,13.950000000000001
0.92,3.22,6.2468,9240.0,0.944,13.8
0.93,3.0107000000000004,6.810300000000001,9335.0,0.9510000000000001,13.950000000000001
0.93,4.83,6.118,9335.0,0.9510000000000001,13.950000000000001
0.86,0.0,7.8729,8670.0,0.9019999999999999,12.9
0.88,1.7227,5.3452,8860.0,0.9159999999999999,13.2
0.93,1.61,3.976700000000001,9335.0,0.9510000000000001,13.950000000000001
0.85,2.9302,7.1323,8575.0,0.895,12.75
0.92,2.9302,6.1985,9240.0,0.944,13.8
0.92,3.5742000000000007,6.1985,9240.0,0.944,13.8
0.92,3.3649,6.166300000000001,9240.0,0.944,13.8
0.86,10.9158,7.969500000000001,8670.0,0.9019999999999999,12.9
0.89,6.359500000000001,7.905100000000001,8955.0,0.923,13.35
0.89,3.880100000000001,8.2593,8955.0,0.923,13.35
0.88,10.7709,8.05,8860.0,0.9159999999999999,13.2
0.88,3.3488,6.1985,8860.0,0.9159999999999999,13.2
0.92,3.4776,6.7781,9240.0,0.944,13.8
0.86,3.5098000000000003,6.1985,8670.0,0.9019999999999999,12.9
0.92,9.3058,6.166300000000001,9240.0,0.944,13.8
0.93,5.635000000000001,4.395300000000001,9335.0,0.9510000000000001,13.950000000000001
0.92,5.490100000000001,3.4937,9240.0,0.944,13.8
0.86,11.0446,4.9910000000000005,8670.0,0.9019999999999999,12.9
0.86,4.7334000000000005,8.790600000000001,8670.0,0.9019999999999999,12.9
0.93,11.1734,6.9874,9335.0,0.9510000000000001,13.950000000000001
0.86,12.654600000000002,5.9248,8670.0,0.9019999999999999,12.9
0.89,10.7709,5.9248,8955.0,0.923,13.35
0.93,6.4722,5.6028,9335.0,0.9510000000000001,13.950000000000001
0.93,11.109000000000002,5.9087000000000005,9335.0,0.9510000000000001,13.950000000000001
0.93,6.359500000000001,0.6762,9335.0,0.9510000000000001,13.950000000000001
0.97,10.1591,2.0769,9715.0,0.9789999999999999,14.549999999999999
0.93,10.8192,4.8139,9335.0,0.9510000000000001,13.950000000000001
0.96,10.787,4.83,9620.0,0.972,14.399999999999999
0.93,10.996300000000002,5.5867,9335.0,0.9510000000000001,13.950000000000001
0.93,14.2163,5.8765,9335.0,0.9510000000000001,13.950000000000001
0.86,20.125,5.957000000000001,8670.0,0.9019999999999999,12.9
0.88,19.5776,6.0375000000000005,8860.0,0.9159999999999999,13.2
0.86,11.0607,5.9731000000000005,8670.0,0.9019999999999999,12.9
0.86,12.6707,7.824600000000001,8670.0,0.9019999999999999,12.9
0.93,6.8425,2.9302,9335.0,0.9510000000000001,13.950000000000001
0.92,9.1287,3.2039,9240.0,0.944,13.8
0.96,9.4185,2.737,9620.0,0.972,14.399999999999999
0.92,11.1734,3.3166,9240.0,0.944,13.8
0.92,17.71,6.118,9240.0,0.944,13.8
0.93,3.3327,14.812,9335.0,0.9510000000000001,13.950000000000001
0.92,5.0071,3.9284,9240.0,0.944,13.8
0.92,17.661700000000003,3.1395,9240.0,0.944,13.8
0.75,24.6169,15.1823,7625.0,0.825,11.25
0.75,22.6688,9.982,7625.0,0.825,11.25
0.89,16.888900000000003,14.9569,8955.0,0.923,13.35
0.88,14.1841,15.826300000000002,8860.0,0.9159999999999999,13.2
0.91,14.457800000000002,15.826300000000002,9145.0,0.937,13.65
0.88,14.1197,14.9569,8860.0,0.9159999999999999,13.2
0.81,15.794100000000002,15.826300000000002,8195.0,0.867,12.15
0.75,14.5222,15.826300000000002,7625.0,0.825,11.25
0.77,14.2002,15.1823,7815.0,0.839,11.55
0.75,17.5651,16.1,7625.0,0.825,11.25
0.75,16.180500000000002,16.1,7625.0,0.825,11.25
0.7,11.9784,10.2557,7150.0,0.7899999999999999,10.5
0.75,7.438200000000001,9.982,7625.0,0.825,11.25
0.7,13.202,10.3523,7150.0,0.7899999999999999,10.5
0.64,10.448900000000002,9.982,6580.0,0.748,9.6
0.64,13.685,15.826300000000002,6580.0,0.748,9.6
0.59,15.8907,15.552600000000002,6105.0,0.713,8.85
0.61,13.9587,16.1,6295.0,0.727,9.15
0.64,13.6206,16.1,6580.0,0.748,9.6
0.66,10.7387,15.1823,6770.0,0.762,9.9
0.71,16.5186,16.1,7245.0,0.7969999999999999,10.649999999999999
0.71,11.0768,16.1,7245.0,0.7969999999999999,10.649999999999999
0.75,10.8836,15.1823,7625.0,0.825,11.25
0.74,9.2897,16.1,7530.0,0.8180000000000001,11.1
0.74,9.4185,16.1,7530.0,0.8180000000000001,11.1
0.76,10.5616,15.1823,7720.0,0.8319999999999999,11.4
0.71,10.7548,16.1,7245.0,0.7969999999999999,10.649999999999999
0.71,12.6868,16.1,7245.0,0.7969999999999999,10.649999999999999
0.68,7.792400000000001,15.1823,6960.000000000001,0.776,10.200000000000001
0.62,4.4919,16.1,6390.0,0.734,9.3
0.62,3.0268,16.1,6390.0,0.734,9.3
0.62,7.293300000000001,15.1823,6390.0,0.734,9.3
0.62,9.0804,16.1,6390.0,0.734,9.3
0.67,7.824600000000001,16.1,6865.0,0.7689999999999999,10.05
0.68,3.4776,15.1823,6960.000000000001,0.776,10.200000000000001
0.68,8.05,15.1823,6960.000000000001,0.776,10.200000000000001
0.74,7.840700000000001,15.1823,7530.0,0.8180000000000001,11.1
0.75,8.903300000000002,14.3934,7625.0,0.825,11.25
0.8,7.631400000000001,15.1823,8100.0,0.8599999999999999,12.0
0.84,10.5938,15.134000000000002,8480.0,0.8879999999999999,12.6
0.81,10.9641,14.3612,8195.0,0.867,12.15
0.77,6.166300000000001,15.826300000000002,7815.0,0.839,11.55
0.72,6.279,15.826300000000002,7340.0,0.804,10.799999999999999
0.76,6.601,14.9569,7720.0,0.8319999999999999,11.4
0.77,6.5205,15.826300000000002,7815.0,0.839,11.55
0.72,10.722600000000002,15.826300000000002,7340.0,0.804,10.799999999999999
0.74,6.7620000000000005,14.9569,7530.0,0.8180000000000001,11.1
0.69,9.3219,15.826300000000002,7054.999999999999,0.7829999999999999,10.35
0.74,7.969500000000001,15.826300000000002,7530.0,0.8180000000000001,11.1
0.75,10.8675,14.9569,7625.0,0.825,11.25
0.74,12.397,11.9784,7530.0,0.8180000000000001,11.1
0.74,13.5562,11.9784,7530.0,0.8180000000000001,11.1
0.75,12.380900000000002,14.5222,7625.0,0.825,11.25
0.69,4.7334000000000005,14.9086,7054.999999999999,0.7829999999999999,10.35
0.74,9.338,15.826300000000002,7530.0,0.8180000000000001,11.1
0.68,7.615300000000001,14.5222,6960.000000000001,0.776,10.200000000000001
0.68,9.0965,14.9086,6960.000000000001,0.776,10.200000000000001
0.71,10.7548,14.9086,7245.0,0.7969999999999999,10.649999999999999
0.71,10.8031,14.5222,7245.0,0.7969999999999999,10.649999999999999
0.78,10.8675,14.9086,7910.0,0.8459999999999999,11.700000000000001
0.78,10.722600000000002,14.9086,7910.0,0.8459999999999999,11.700000000000001
0.74,12.4292,14.9569,7530.0,0.8180000000000001,11.1
0.78,13.7655,15.826300000000002,7910.0,0.8459999999999999,11.700000000000001
0.75,14.023100000000005,15.826300000000002,7625.0,0.825,11.25
0.73,11.1734,14.9569,7435.0,0.8109999999999999,10.95
0.72,14.007,15.826300000000002,7340.0,0.804,10.799999999999999
0.72,13.8621,15.826300000000002,7340.0,0.804,10.799999999999999
0.76,15.504300000000002,9.982,7720.0,0.8319999999999999,11.4
0.78,13.685,14.9086,7910.0,0.8459999999999999,11.700000000000001
0.81,10.8192,14.812,8195.0,0.867,12.15
0.78,10.787,14.844200000000004,7910.0,0.8459999999999999,11.700000000000001
0.81,16.6796,9.8532,8195.0,0.867,12.15
0.88,11.0285,9.8532,8860.0,0.9159999999999999,13.2
0.86,11.3988,6.6493,8670.0,0.9019999999999999,12.9
0.88,9.7566,6.0697,8860.0,0.9159999999999999,13.2
0.85,3.3649,8.05,8575.0,0.895,12.75
0.85,11.27,14.812,8575.0,0.895,12.75
0.88,3.4132,9.9015,8860.0,0.9159999999999999,13.2
0.88,0.3703,8.05,8860.0,0.9159999999999999,13.2
0.92,3.0268,4.0733,9240.0,0.944,13.8
0.87,6.0536,6.295100000000001,8765.0,0.909,13.05
0.85,10.6904,15.1823,8575.0,0.895,12.75
0.88,8.05,16.0517,8860.0,0.9159999999999999,13.2
0.92,4.9266000000000005,14.9086,9240.0,0.944,13.8
0.75,6.1341,16.1,7625.0,0.825,11.25
0.79,5.828200000000001,15.1823,8005.0,0.853,11.850000000000001
0.81,9.0643,16.0517,8195.0,0.867,12.15
0.76,9.0804,10.2074,7720.0,0.8319999999999999,11.4
0.82,4.6046000000000005,15.826300000000002,8290.0,0.8739999999999999,12.299999999999999
0.87,6.4722,15.1823,8765.0,0.909,13.05
0.79,9.8371,11.914,8005.0,0.853,11.850000000000001
0.81,10.7709,15.1823,8195.0,0.867,12.15
0.81,5.055400000000001,15.1823,8195.0,0.867,12.15
0.82,9.1126,14.3934,8290.0,0.8739999999999999,12.299999999999999
0.72,14.023100000000005,16.0517,7340.0,0.804,10.799999999999999
0.72,20.1894,16.0517,7340.0,0.804,10.799999999999999
0.76,16.1966,15.150100000000002,7720.0,0.8319999999999999,11.4
0.78,13.6045,16.1,7910.0,0.8459999999999999,11.700000000000001
0.76,14.312900000000004,16.0517,7720.0,0.8319999999999999,11.4
0.76,15.101800000000004,15.150100000000002,7720.0,0.8319999999999999,11.4
0.87,0.0,15.826300000000002,8765.0,0.909,13.05
0.87,3.22,10.1752,8765.0,0.909,13.05
0.85,3.22,8.1305,8575.0,0.895,12.75
0.92,3.1878,6.295100000000001,9240.0,0.944,13.8
0.89,3.0429,5.8604,8955.0,0.923,13.35
0.92,7.4543,5.1359,9240.0,0.944,13.8
0.92,3.0751,4.6207,9240.0,0.944,13.8
0.96,3.6547,4.1377,9620.0,0.972,14.399999999999999
0.89,6.44,8.05,8955.0,0.923,13.35
0.89,5.9409,7.550900000000001,8955.0,0.923,13.35
0.86,3.059,7.1645,8670.0,0.9019999999999999,12.9
0.88,0.0,6.1985,8860.0,0.9159999999999999,13.2
0.9,2.9624,6.7298,9050.0,0.9299999999999999,13.5
0.92,0.0,6.166300000000001,9240.0,0.944,13.8
0.96,0.0,7.905100000000001,9620.0,0.972,14.399999999999999
1.0,3.22,0.161,10000.0,1.0,15.0
1.0,1.61,4.3309,10000.0,1.0,15.0
1.0,0.0,5.8765,10000.0,1.0,15.0
0.98,0.4508000000000001,6.1824,9810.0,0.986,14.7
0.92,3.2039,4.6046000000000005,9240.0,0.944,13.8
0.96,6.2468,2.9785000000000004,9620.0,0.972,14.399999999999999
0.93,3.22,2.9785000000000004,9335.0,0.9510000000000001,13.950000000000001
0.97,3.0751,2.1091,9715.0,0.9789999999999999,14.549999999999999
0.93,3.1717,1.932,9335.0,0.9510000000000001,13.950000000000001
0.92,0.0,1.932,9240.0,0.944,13.8
0.93,3.22,2.0608,9335.0,0.9510000000000001,13.950000000000001
0.93,0.0,1.9803,9335.0,0.9510000000000001,13.950000000000001
0.96,0.1288,3.0107000000000004,9620.0,0.972,14.399999999999999
0.96,3.22,0.8211,9620.0,0.972,14.399999999999999
0.99,1.9642,0.9177,9905.0,0.9929999999999999,14.85
0.96,0.0,0.7084,9620.0,0.972,14.399999999999999
0.92,5.055400000000001,9.9015,9240.0,0.944,13.8
0.93,4.6851,6.6976,9335.0,0.9510000000000001,13.950000000000001
0.96,0.0,0.1932,9620.0,0.972,14.399999999999999
0.96,0.6601,0.1932,9620.0,0.972,14.399999999999999
0.96,0.0,0.161,9620.0,0.972,14.399999999999999
0.96,3.1073,0.161,9620.0,0.972,14.399999999999999
1.0,1.9642,0.1449,10000.0,1.0,15.0
0.96,0.0,0.0,9620.0,0.972,14.399999999999999
1.0,0.0,0.0,10000.0,1.0,15.0
1.0,0.0,0.0,10000.0,1.0,15.0
1.0,0.0,0.0,10000.0,1.0,15.0
0.96,2.1252000000000004,1.1109,9620.0,0.972,14.399999999999999
0.96,3.1234,1.8515,9620.0,0.972,14.399999999999999
0.96,2.9463000000000004,0.3059,9620.0,0.972,14.399999999999999
0.97,2.1574000000000004,0.2415,9715.0,0.9789999999999999,14.549999999999999
0.96,3.22,0.161,9620.0,0.972,14.399999999999999
0.96,0.0,0.161,9620.0,0.972,14.399999999999999
0.96,3.1395,0.1771,9620.0,0.972,14.399999999999999
1.0,1.61,0.161,10000.0,1.0,15.0
1.0,0.0,0.2254,10000.0,1.0,15.0
0.99,3.22,0.1288,9905.0,0.9929999999999999,14.85
1.0,0.0,0.0161,10000.0,1.0,15.0
0.96,3.0751,0.161,9620.0,0.972,14.399999999999999
0.99,3.381,0.3381,9905.0,0.9929999999999999,14.85
0.96,3.22,0.161,9620.0,0.972,14.399999999999999
0.96,3.22,0.161,9620.0,0.972,14.399999999999999
0.97,3.1556,0.0483,9715.0,0.9789999999999999,14.549999999999999
1.0,3.22,0.161,10000.0,1.0,15.0
0.96,3.22,0.9338,9620.0,0.972,14.399999999999999
0.96,1.9642,0.161,9620.0,0.972,14.399999999999999
0.96,0.0,0.0161,9620.0,0.972,14.399999999999999
1.0,0.0,0.0,10000.0,1.0,15.0
0.96,0.0,0.0,9620.0,0.972,14.399999999999999
0.93,0.0,0.0,9335.0,0.9510000000000001,13.950000000000001
1.0,3.22,0.2898,10000.0,1.0,15.0
0.96,3.22,0.161,9620.0,0.972,14.399999999999999
0.96,0.0,0.161,9620.0,0.972,14.399999999999999
1.0,3.22,0.1288,10000.0,1.0,15.0
1.0,0.0,0.161,10000.0,1.0,15.0
0.96,0.0,0.161,9620.0,0.972,14.399999999999999
0.97,3.22,0.0322,9715.0,0.9789999999999999,14.549999999999999
1.0,3.22,0.0,10000.0,1.0,15.0
1.0,0.0,0.0,10000.0,1.0,15.0
1.0,1.9642,0.0,10000.0,1.0,15.0
1.0,0.0,0.0,10000.0,1.0,15.0
1.0,3.22,0.2737,10000.0,1.0,15.0
0.96,9.5634,8.211,9620.0,0.972,14.399999999999999
0.96,9.5312,6.8264000000000005,9620.0,0.972,14.399999999999999
0.95,9.5634,4.6851,9525.0,0.9649999999999999,14.25
0.94,9.7405,5.796,9430.0,0.958,14.1
0.93,10.0786,3.880100000000001,9335.0,0.9510000000000001,13.950000000000001
0.96,9.5956,8.1788,9620.0,0.972,14.399999999999999
0.96,9.5473,6.7942,9620.0,0.972,14.399999999999999
0.95,9.5956,4.6690000000000005,9525.0,0.9649999999999999,14.25
0.94,9.7566,5.763800000000001,9430.0,0.958,14.1
0.93,10.0786,3.847900000000001,9335.0,0.9510000000000001,13.950000000000001
0.92,10.6099,4.2826,9240.0,0.944,13.8
0.96,9.5956,8.1466,9620.0,0.972,14.399999999999999
0.96,9.5473,6.7781,9620.0,0.972,14.399999999999999
0.95,9.5956,4.6368,9525.0,0.9649999999999999,14.25
0.94,9.7566,5.7477,9430.0,0.958,14.1
0.93,10.0786,3.8318,9335.0,0.9510000000000001,13.950000000000001
0.92,10.6099,4.250400000000001,9240.0,0.944,13.8
0.96,9.5473,8.1144,9620.0,0.972,14.399999999999999
0.96,9.499,6.745900000000001,9620.0,0.972,14.399999999999999
0.95,9.5634,4.6046000000000005,9525.0,0.9649999999999999,14.25
0.94,9.7405,5.7155000000000005,9430.0,0.958,14.1
0.93,10.0625,3.7996,9335.0,0.9510000000000001,13.950000000000001
0.92,10.5938,4.2343,9240.0,0.944,13.8
0.95,9.5634,7.438200000000001,9525.0,0.9649999999999999,14.25
0.96,9.4829,8.0983,9620.0,0.972,14.399999999999999
0.96,9.4346,6.7298,9620.0,0.972,14.399999999999999
0.95,9.5151,4.588500000000001,9525.0,0.9649999999999999,14.25
0.94,9.7083,5.699400000000001,9430.0,0.958,14.1
0.93,10.0464,3.783500000000001,9335.0,0.9510000000000001,13.950000000000001
0.92,10.577700000000002,4.2021,9240.0,0.944,13.8
0.95,9.4829,7.422100000000001,9525.0,0.9649999999999999,14.25
0.96,9.4024,8.0822,9620.0,0.972,14.399999999999999
0.96,9.3702,6.7137,9620.0,0.972,14.399999999999999
0.95,9.4507,4.5724,9525.0,0.9649999999999999,14.25
0.94,9.66,5.6672,9430.0,0.958,14.1
0.93,10.0142,3.751300000000001,9335.0,0.9510000000000001,13.950000000000001
0.92,10.5616,4.186000000000001,9240.0,0.944,13.8
0.95,9.4346,7.406,9525.0,0.9649999999999999,14.25
0.96,9.3541,8.0661,9620.0,0.972,14.399999999999999
0.96,9.338,6.681500000000001,9620.0,0.972,14.399999999999999
0.95,9.4185,4.5402000000000005,9525.0,0.9649999999999999,14.25
0.94,9.6278,5.6511,9430.0,0.958,14.1
0.93,9.9981,3.7352,9335.0,0.9510000000000001,13.950000000000001
0.92,10.5455,4.1699,9240.0,0.944,13.8
0.94,9.5151,9.8532,9430.0,0.958,14.1
0.95,9.4507,7.3899,9525.0,0.9649999999999999,14.25
0.96,9.3863,8.05,9620.0,0.972,14.399999999999999
0.96,9.3541,6.6654,9620.0,0.972,14.399999999999999
0.95,9.4346,4.524100000000001,9525.0,0.9649999999999999,14.25
0.94,9.6439,5.635000000000001,9430.0,0.958,14.1
0.93,9.9981,3.719100000000001,9335.0,0.9510000000000001,13.950000000000001
0.92,10.5455,4.1538,9240.0,0.944,13.8
0.9,11.2861,5.8443000000000005,9050.0,0.9299999999999999,13.5
0.94,9.6117,9.8371,9430.0,0.958,14.1
0.95,9.5634,7.3738,9525.0,0.9649999999999999,14.25
0.96,9.4829,8.033900000000001,9620.0,0.972,14.399999999999999
0.96,9.4346,6.6493,9620.0,0.972,14.399999999999999
0.95,9.4829,4.524100000000001,9525.0,0.9649999999999999,14.25
0.94,9.66,5.635000000000001,9430.0,0.958,14.1
0.93,9.9981,3.703,9335.0,0.9510000000000001,13.950000000000001
0.92,10.5455,4.1377,9240.0,0.944,13.8
0.9,11.2861,5.828200000000001,9050.0,0.9299999999999999,13.5
0.94,9.6922,9.821,9430.0,0.958,14.1
0.95,9.6439,7.357700000000001,9525.0,0.9649999999999999,14.25
0.96,9.5473,8.017800000000001,9620.0,0.972,14.399999999999999
0.96,9.4829,6.6493,9620.0,0.972,14.399999999999999
0.95,9.5151,4.508,9525.0,0.9649999999999999,14.25
0.94,9.6761,5.618900000000001,9430.0,0.958,14.1
0.93,9.9981,3.703,9335.0,0.9510000000000001,13.950000000000001
0.92,10.5294,4.1216,9240.0,0.944,13.8
0.9,11.27,5.828200000000001,9050.0,0.9299999999999999,13.5
0.94,9.7405,9.8049,9430.0,0.958,14.1
0.95,9.6922,7.3416,9525.0,0.9649999999999999,14.25
0.96,9.5956,8.0017,9620.0,0.972,14.399999999999999
0.96,9.5151,6.6332,9620.0,0.972,14.399999999999999
0.95,9.5312,4.4919,9525.0,0.9649999999999999,14.25
0.94,9.6761,5.6028,9430.0,0.958,14.1
0.93,9.982,3.6869,9335.0,0.9510000000000001,13.950000000000001
0.92,10.5133,4.1216,9240.0,0.944,13.8
0.9,11.253900000000002,5.8121,9050.0,0.9299999999999999,13.5
0.93,9.7244,8.8711,9335.0,0.9510000000000001,13.950000000000001
0.94,9.7566,9.8049,9430.0,0.958,14.1
0.95,9.7083,7.3416,9525.0,0.9649999999999999,14.25
0.96,9.5956,8.0017,9620.0,0.972,14.399999999999999
0.96,9.5151,6.6332,9620.0,0.972,14.399999999999999
0.95,9.5312,4.4919,9525.0,0.9649999999999999,14.25
0.94,9.6761,5.6028,9430.0,0.958,14.1
0.93,9.982,3.6708,9335.0,0.9510000000000001,13.950000000000001
0.92,10.5133,4.1055,9240.0,0.944,13.8
0.9,11.237800000000002,5.796,9050.0,0.9299999999999999,13.5
0.93,9.7405,8.8711,9335.0,0.9510000000000001,13.950000000000001
0.94,9.7727,9.7888,9430.0,0.958,14.1
0.95,9.6761,7.3255,9525.0,0.9649999999999999,14.25
0.96,9.5473,7.985600000000001,9620.0,0.972,14.399999999999999
0.96,9.4668,6.617100000000001,9620.0,0.972,14.399999999999999
0.95,9.5151,4.4758,9525.0,0.9649999999999999,14.25
0.94,9.6761,5.5867,9430.0,0.958,14.1
0.93,9.982,3.6708,9335.0,0.9510000000000001,13.950000000000001
0.92,10.4972,4.1055,9240.0,0.944,13.8
0.9,11.2217,5.796,9050.0,0.9299999999999999,13.5
0.93,9.7244,8.855,9335.0,0.9510000000000001,13.950000000000001
0.94,9.499,9.7888,9430.0,0.958,14.1
0.95,9.4346,7.3255,9525.0,0.9649999999999999,14.25
0.96,9.338,7.985600000000001,9620.0,0.972,14.399999999999999
0.96,9.3058,6.617100000000001,9620.0,0.972,14.399999999999999
0.95,9.3863,4.4758,9525.0,0.9649999999999999,14.25
0.94,9.6278,5.5867,9430.0,0.958,14.1
0.93,9.9498,3.6708,9335.0,0.9510000000000001,13.950000000000001
0.92,10.4811,4.1055,9240.0,0.944,13.8
0.9,11.2056,5.796,9050.0,0.9299999999999999,13.5
0.91,9.0965,8.3881,9145.0,0.937,13.65
0.93,9.2736,8.855,9335.0,0.9510000000000001,13.950000000000001
0.94,9.338,9.7888,9430.0,0.958,14.1
0.95,9.2897,7.3255,9525.0,0.9649999999999999,14.25
0.95,9.1931,7.985600000000001,9525.0,0.9649999999999999,14.25
0.96,9.1448,6.601,9620.0,0.972,14.399999999999999
0.95,9.2736,4.459700000000001,9525.0,0.9649999999999999,14.25
0.94,9.5634,5.570600000000001,9430.0,0.958,14.1
0.93,9.9337,3.6547,9335.0,0.9510000000000001,13.950000000000001
0.92,10.465,4.0894,9240.0,0.944,13.8
0.9,11.2056,5.7799000000000005,9050.0,0.9299999999999999,13.5
0.91,9.3541,8.3881,9145.0,0.937,13.65
0.93,9.4024,8.855,9335.0,0.9510000000000001,13.950000000000001
0.94,9.3863,9.7727,9430.0,0.958,14.1
0.95,9.2897,7.3255,9525.0,0.9649999999999999,14.25
0.95,9.1448,7.969500000000001,9525.0,0.9649999999999999,14.25
0.95,9.0804,6.601,9525.0,0.9649999999999999,14.25
0.95,9.2253,4.459700000000001,9525.0,0.9649999999999999,14.25
0.94,9.5795,5.570600000000001,9430.0,0.958,14.1
0.93,9.9337,3.6547,9335.0,0.9510000000000001,13.950000000000001
0.92,10.465,4.0894,9240.0,0.944,13.8
0.9,11.2056,5.7799000000000005,9050.0,0.9299999999999999,13.5
0.91,9.6278,8.3881,9145.0,0.937,13.65
0.93,9.5634,8.855,9335.0,0.9510000000000001,13.950000000000001
0.94,9.4507,9.7727,9430.0,0.958,14.1
0.95,9.2897,7.3094,9525.0,0.9649999999999999,14.25
0.95,9.1126,7.969500000000001,9525.0,0.9649999999999999,14.25
0.95,8.9999,6.601,9525.0,0.9649999999999999,14.25
0.95,9.1448,4.459700000000001,9525.0,0.9649999999999999,14.25
0.94,9.5956,5.570600000000001,9430.0,0.958,14.1
0.93,9.9337,3.6547,9335.0,0.9510000000000001,13.950000000000001
0.92,10.448900000000002,4.0894,9240.0,0.944,13.8
0.9,11.2056,5.7799000000000005,9050.0,0.9299999999999999,13.5
0.91,9.66,8.3881,9145.0,0.937,13.65
0.93,9.5795,8.855,9335.0,0.9510000000000001,13.950000000000001
0.94,9.4507,9.7727,9430.0,0.958,14.1
0.95,9.2575,7.3094,9525.0,0.9649999999999999,14.25
0.95,9.0643,7.969500000000001,9525.0,0.9649999999999999,14.25
0.95,8.935500000000001,6.601,9525.0,0.9649999999999999,14.25
0.95,9.0804,4.459700000000001,9525.0,0.9649999999999999,14.25
0.94,9.5795,5.570600000000001,9430.0,0.958,14.1
0.93,9.9176,3.6547,9335.0,0.9510000000000001,13.950000000000001
0.92,10.448900000000002,4.0894,9240.0,0.944,13.8
0.9,11.1895,5.7799000000000005,9050.0,0.9299999999999999,13.5
0.9,9.6761,9.5473,9050.0,0.9299999999999999,13.5
0.91,9.6439,8.3881,9145.0,0.937,13.65
0.93,9.5795,8.855,9335.0,0.9510000000000001,13.950000000000001
0.94,9.4346,9.7727,9430.0,0.958,14.1
0.95,9.2414,7.3094,9525.0,0.9649999999999999,14.25
0.95,9.0482,7.969500000000001,9525.0,0.9649999999999999,14.25
0.95,8.935500000000001,6.601,9525.0,0.9649999999999999,14.25
0.95,9.0804,4.459700000000001,9525.0,0.9649999999999999,14.25
0.94,9.5473,5.570600000000001,9430.0,0.958,14.1
0.93,9.9176,3.6547,9335.0,0.9510000000000001,13.950000000000001
0.92,10.432800000000002,4.0894,9240.0,0.944,13.8
0.9,11.1734,5.7799000000000005,9050.0,0.9299999999999999,13.5
0.88,12.042800000000002,4.7978000000000005,8860.0,0.9159999999999999,13.2
0.9,9.5795,9.5634,9050.0,0.9299999999999999,13.5
0.91,9.6117,8.3881,9145.0,0.937,13.65
0.93,9.5795,8.855,9335.0,0.9510000000000001,13.950000000000001
0.94,9.4024,9.7727,9430.0,0.958,14.1
0.95,9.2253,7.3255,9525.0,0.9649999999999999,14.25
0.95,9.0482,7.985600000000001,9525.0,0.9649999999999999,14.25
0.95,8.9677,6.601,9525.0,0.9649999999999999,14.25
0.95,9.1126,4.459700000000001,9525.0,0.9649999999999999,14.25
0.94,9.499,5.570600000000001,9430.0,0.958,14.1
0.93,9.8854,3.6547,9335.0,0.9510000000000001,13.950000000000001
0.92,10.4167,4.0894,9240.0,0.944,13.8
0.9,11.1412,5.7799000000000005,9050.0,0.9299999999999999,13.5
0.88,11.9945,4.7978000000000005,8860.0,0.9159999999999999,13.2
